support,itemsets
0.020785920194204218,frozenset({'21934'})
0.020684772164062105,frozenset({'21672'})
0.01972386587771203,frozenset({'22646'})
0.01714459110908815,frozenset({'21533'})
0.016638850958377586,frozenset({'22637'})
0.016234258837809133,frozenset({'15056BL'})
0.03782936327315026,frozenset({'22379'})
0.023719213068325494,frozenset({'22381'})
0.02002730996813837,frozenset({'21912'})
0.06316694482374956,frozenset({'22457'})
0.060739392100338845,frozenset({'22469'})
0.046780963940727255,frozenset({'22470'})
0.0346432003236737,frozenset({'82484'})
0.03140646335912608,frozenset({'84755'})
0.0265007838972336,frozenset({'22189'})
0.025590451625954583,frozenset({'22427'})
0.022960602842259648,frozenset({'22424'})
0.01775147928994083,frozenset({'22464'})
0.034491478278460524,frozenset({'22662'})
0.02275830678197542,frozenset({'22663'})
0.016335406867951246,frozenset({'85049A'})
0.10564911748343701,frozenset({'85099B'})
0.03342942396196834,frozenset({'79321'})
0.03267081373590249,frozenset({'22969'})
0.023870935113538664,frozenset({'22196'})
0.023264046932685988,frozenset({'22193'})
0.020988216254488445,frozenset({'22191'})
0.018864107621504072,frozenset({'22195'})
0.01845951550093562,frozenset({'22192'})
0.017700905274869772,frozenset({'85014B'})
0.01572851868709857,frozenset({'22941'})
0.07039902897891064,frozenset({'22197'})
0.0498659788600617,frozenset({'21080'})
0.04147069235826632,frozenset({'22910'})
0.03150761138926819,frozenset({'21485'})
0.027158246093157336,frozenset({'84970S'})
0.021645678450412178,frozenset({'21086'})
0.01729631315430132,frozenset({'22962'})
0.01689172103373287,frozenset({'84030E'})
0.01658827694330653,frozenset({'22654'})
0.016234258837809133,frozenset({'22174'})
0.015526222626814343,frozenset({'22963'})
0.02968694684671016,frozenset({'21889'})
0.023668639053254437,frozenset({'22150'})
0.023415768977899154,frozenset({'22502'})
0.022404288676478024,frozenset({'22619'})
0.021493956405199008,frozenset({'21891'})
0.03904313963485561,frozenset({'22558'})
0.034238608203105245,frozenset({'85152'})
0.033075405856470945,frozenset({'22865'})
0.027714560258938956,frozenset({'22866'})
0.02361806503818338,frozenset({'22652'})
0.016335406867951246,frozenset({'21506'})
0.0288271885905022,frozenset({'22730'})
0.028018004349365296,frozenset({'22867'})
0.027360542153441563,frozenset({'21314'})
0.022505436706620138,frozenset({'22729'})
0.020330754058564708,frozenset({'21484'})
0.04339250493096647,frozenset({'22112'})
0.04202700652404794,frozenset({'21232'})
0.03899256561978456,frozenset({'22111'})
0.03322712790168411,frozenset({'22835'})
0.02523643352045719,frozenset({'21479'})
0.01845951550093562,frozenset({'48185'})
0.015020482476103778,frozenset({'21980'})
0.05851413543721236,frozenset({'22382'})
0.05512567642745157,frozenset({'22384'})
0.051433773327264454,frozenset({'20726'})
0.03444090426338947,frozenset({'22467'})
0.031912203509836645,frozenset({'82580'})
0.02548930359581247,frozenset({'22766'})
0.024174379203965004,frozenset({'85150'})
0.023972083143680777,frozenset({'22804'})
0.020836494209275275,frozenset({'22413'})
0.020684772164062105,frozenset({'85049E'})
0.020482476103777878,frozenset({'82581'})
0.019369847772214635,frozenset({'20749'})
0.018560663531077732,frozenset({'21907'})
0.018004349365296112,frozenset({'22549'})
0.017700905274869772,frozenset({'22851'})
0.017498609214585546,frozenset({'21328'})
0.017397461184443432,frozenset({'21122'})
0.01542507459667223,frozenset({'82578'})
0.06493703535123653,frozenset({'22383'})
0.06438072118545492,frozenset({'20727'})
0.058160117331714965,frozenset({'20728'})
0.034794922368886864,frozenset({'84380'})
0.0346432003236737,frozenset({'84378'})
0.03353057199211045,frozenset({'21213'})
0.031103019268699742,frozenset({'84992'})
0.026298487836949377,frozenset({'22417'})
0.019116977696859355,frozenset({'22964'})
0.019116977696859355,frozenset({'22297'})
0.016082536792595963,frozenset({'22296'})
0.044505133262529716,frozenset({'20914'})
0.05244525362868558,frozenset({'22178'})
0.03519951448945532,frozenset({'20685'})
0.03342942396196834,frozenset({'21915'})
0.030496131087847066,frozenset({'21914'})
0.029939816922065442,frozenset({'48194'})
0.028321448439791636,frozenset({'22553'})
0.02751226419865473,frozenset({'22219'})
0.026146765791736207,frozenset({'84375'})
0.024427249279320284,frozenset({'22620'})
0.023112324887472818,frozenset({'84970L'})
0.02291002882718859,frozenset({'21210'})
0.022707732766904364,frozenset({'84347'})
0.020988216254488445,frozenset({'22488'})
0.019825013907854145,frozenset({'22371'})
0.016082536792595963,frozenset({'22418'})
0.04106610023769787,frozenset({'85099F'})
0.03322712790168411,frozenset({'20713'})
0.02376978708339655,frozenset({'22568'})
0.020836494209275275,frozenset({'20717'})
0.017195165124159206,frozenset({'21326'})
0.04829818439285895,frozenset({'22077'})
0.0440499671268902,frozenset({'21034'})
0.042987912810398016,frozenset({'22630'})
0.029383502756283823,frozenset({'22328'})
0.02751226419865473,frozenset({'22144'})
0.023112324887472818,frozenset({'22141'})
0.021342234359985838,frozenset({'22759'})
0.021139938299701615,frozenset({'22988'})
0.019521569817427805,frozenset({'22570'})
0.01947099580235675,frozenset({'20750'})
0.01759975724472766,frozenset({'22569'})
0.0167399989885197,frozenset({'22273'})
0.016234258837809133,frozenset({'22940'})
0.015374500581601173,frozenset({'21242'})
0.015222778536388005,frozenset({'22271'})
0.04683153795579831,frozenset({'21790'})
0.03560410661002377,frozenset({'22554'})
0.03403631214282102,frozenset({'22551'})
0.031305315328983965,frozenset({'22952'})
0.03085014919334446,frozenset({'22909'})
0.028624892530217973,frozenset({'22557'})
0.02781570828908107,frozenset({'22367'})
0.0276639862438679,frozenset({'22149'})
0.025893895716380923,frozenset({'22616'})
0.024326101249178174,frozenset({'22147'})
0.02361806503818338,frozenset({'22595'})
0.022100844586051688,frozenset({'22951'})
0.02088706822434633,frozenset({'22750'})
0.020482476103777878,frozenset({'22694'})
0.0198755879229252,frozenset({'21976'})
0.01861123754614879,frozenset({'22834'})
0.01815607141050928,frozenset({'21916'})
0.016082536792595963,frozenset({'22739'})
0.015829666717240683,frozenset({'22899'})
0.015829666717240683,frozenset({'21494'})
0.028372022454862693,frozenset({'22113'})
0.020836494209275275,frozenset({'21892'})
0.02478126738481768,frozenset({'21481'})
0.019976735953067315,frozenset({'22585'})
0.01775147928994083,frozenset({'22645'})
0.022808880797046478,frozenset({'21154'})
0.027057098063015223,frozenset({'84836'})
0.0190664036817883,frozenset({'22142'})
0.018105497395438225,frozenset({'21156'})
0.015121630506245891,frozenset({'22294'})
0.019167551711930412,frozenset({'21121'})
0.015222778536388005,frozenset({'22670'})
0.018408941485864562,frozenset({'82552'})
0.027208820108228393,frozenset({'22577'})
0.02205027057098063,frozenset({'21992'})
0.02159510443534112,frozenset({'21985'})
0.020684772164062105,frozenset({'22082'})
0.01603196277752491,frozenset({'22333'})
0.10054114196126031,frozenset({'22423'})
0.018965255651646185,frozenset({'21137'})
0.018257219440651392,frozenset({'22041'})
0.01643655489809336,frozenset({'20979'})
0.024022657158751834,frozenset({'21621'})
0.016487128913164416,frozenset({'22087'})
0.022404288676478024,frozenset({'22983'})
0.015779092702169626,frozenset({'22712'})
0.015121630506245891,frozenset({'22784'})
0.017549183229656602,frozenset({'84947'})
0.035654680625094824,frozenset({'21930'})
0.022505436706620138,frozenset({'22501'})
0.016790573003590756,frozenset({'22151'})
0.015374500581601173,frozenset({'20754'})
0.03388459009760785,frozenset({'22907'})
0.0311535932837708,frozenset({'20972'})
0.02710767207808628,frozenset({'22776'})
0.02392150912860972,frozenset({'84997D'})
0.053861326050675166,frozenset({'22699'})
0.05123147726698023,frozenset({'22697'})
0.019015829666717242,frozenset({'22429'})
0.017953775350225055,frozenset({'20974'})
0.017953775350225055,frozenset({'20973'})
0.035958124715521164,frozenset({'22624'})
0.027613412228796843,frozenset({'22625'})
0.02493298943003085,frozenset({'22173'})
0.04364537500632175,frozenset({'20712'})
0.017549183229656602,frozenset({'84945'})
0.018105497395438225,frozenset({'22607'})
0.021696252465483234,frozenset({'22487'})
0.01805492338036717,frozenset({'22627'})
0.016992869063874982,frozenset({'21498'})
0.05618773074394376,frozenset({'22666'})
0.03388459009760785,frozenset({'22966'})
0.029484650786425936,frozenset({'84692'})
0.028877762605573256,frozenset({'22556'})
0.027562838213725786,frozenset({'82600'})
0.026045617761594093,frozenset({'22555'})
0.02346634299297021,frozenset({'22667'})
0.022404288676478024,frozenset({'22489'})
0.02189854852576746,frozenset({'22561'})
0.01815607141050928,frozenset({'21982'})
0.018004349365296112,frozenset({'22665'})
0.02725939412329945,frozenset({'21843'})
0.024275527234107117,frozenset({'21524'})
0.01744803519951449,frozenset({'22791'})
0.0311535932837708,frozenset({'48138'})
0.02058362413391999,frozenset({'48184'})
0.01931927375714358,frozenset({'22171'})
0.04460628129267182,frozenset({'22355'})
0.04076265614727153,frozenset({'21928'})
0.02639963586709149,frozenset({'20711'})
0.0521923835533303,frozenset({'20724'})
0.04576948363930612,frozenset({'84946'})
0.042128154554190056,frozenset({'20719'})
0.04035806402670308,frozenset({'22090'})
0.03752591918272392,frozenset({'22356'})
0.030799575178273402,frozenset({'82583'})
0.027208820108228393,frozenset({'21174'})
0.02680422798765994,frozenset({'21935'})
0.02639963586709149,frozenset({'20971'})
0.02579274768623881,frozenset({'84988'})
0.025742173671167753,frozenset({'21231'})
0.022707732766904364,frozenset({'21165'})
0.022657158751833308,frozenset({'20676'})
0.022252566631264858,frozenset({'71459'})
0.0222019926161938,frozenset({'47591D'})
0.02174682648055429,frozenset({'21216'})
0.021493956405199008,frozenset({'21993'})
0.021342234359985838,frozenset({'22734'})
0.0210387902695595,frozenset({'22844'})
0.01992616193799626,frozenset({'21218'})
0.019673291862640975,frozenset({'22560'})
0.01957214383249886,frozenset({'21238'})
0.019116977696859355,frozenset({'21888'})
0.019015829666717242,frozenset({'22847'})
0.018813533606433015,frozenset({'22169'})
0.018510089516006675,frozenset({'21990'})
0.01830779345572245,frozenset({'20975'})
0.018105497395438225,frozenset({'22348'})
0.017903201335154,frozenset({'22037'})
0.01775147928994083,frozenset({'82551'})
0.017397461184443432,frozenset({'21217'})
0.017245739139230262,frozenset({'84536A'})
0.017195165124159206,frozenset({'22161'})
0.01603196277752491,frozenset({'21385'})
0.015981388762453853,frozenset({'22845'})
0.015829666717240683,frozenset({'84032A'})
0.01542507459667223,frozenset({'20969'})
0.015121630506245891,frozenset({'22605'})
0.02017903201335154,frozenset({'22212'})
0.01891468163657513,frozenset({'21670'})
0.01861123754614879,frozenset({'22795'})
0.042735042735042736,frozenset({'21181'})
0.022100844586051688,frozenset({'21668'})
0.017094017094017096,frozenset({'22579'})
0.025893895716380923,frozenset({'22578'})
0.021645678450412178,frozenset({'22725'})
0.018712385576290902,frozenset({'21136'})
0.015981388762453853,frozenset({'71477'})
0.029080058665857483,frozenset({'20718'})
0.023668639053254437,frozenset({'21908'})
0.022404288676478024,frozenset({'22692'})
0.022100844586051688,frozenset({'82582'})
0.02205027057098063,frozenset({'22084'})
0.02058362413391999,frozenset({'22499'})
0.0198755879229252,frozenset({'47590B'})
0.01972386587771203,frozenset({'47590A'})
0.018661811561219845,frozenset({'21671'})
0.01845951550093562,frozenset({'47566B'})
0.01845951550093562,frozenset({'22898'})
0.018206645425580335,frozenset({'21974'})
0.01744803519951449,frozenset({'22668'})
0.01658827694330653,frozenset({'22746'})
0.01603196277752491,frozenset({'85053'})
0.015273352551459061,frozenset({'21868'})
0.017650331259798716,frozenset({'21877'})
0.02346634299297021,frozenset({'22617'})
0.02361806503818338,frozenset({'21172'})
0.02321347291761493,frozenset({'22507'})
0.02665250594244677,frozenset({'22029'})
0.018661811561219845,frozenset({'21918'})
0.027057098063015223,frozenset({'84077'})
0.021493956405199008,frozenset({'21669'})
0.01845951550093562,frozenset({'21673'})
0.01830779345572245,frozenset({'22027'})
0.01689172103373287,frozenset({'22431'})
0.024123805188893947,frozenset({'21430'})
0.03469377433874475,frozenset({'22385'})
0.016942295048803926,frozenset({'21989'})
0.01628483285288019,frozenset({'20675'})
0.015526222626814343,frozenset({'21239'})
0.016841147018661812,frozenset({'20677'})
0.01572851868709857,frozenset({'22505'})
0.0155767966418854,frozenset({'21901'})
0.024528397309462397,frozenset({'21155'})
0.026197339806807263,frozenset({'15036'})
0.018813533606433015,frozenset({'21900'})
0.01643655489809336,frozenset({'21240'})
0.02624791382187832,frozenset({'85066'})
0.030799575178273402,frozenset({'22621'})
0.015323926566530116,frozenset({'22158'})
0.016841147018661812,frozenset({'21876'})
0.08521721539473019,frozenset({'47566'})
0.02407323117382289,frozenset({'22456'})
0.020836494209275275,frozenset({'21558'})
0.01689172103373287,frozenset({'84987'})
0.015829666717240683,frozenset({'21078'})
0.026854802002730997,frozenset({'21936'})
0.018965255651646185,frozenset({'22908'})
0.022556010721691194,frozenset({'21932'})
0.02073534617913316,frozenset({'21933'})
0.02306175087240176,frozenset({'35970'})
0.016335406867951246,frozenset({'22079'})
0.036817882971729124,frozenset({'84978'})
0.021999696555909574,frozenset({'84596F'})
0.02639963586709149,frozenset({'84596B'})
0.01542507459667223,frozenset({'22693'})
0.03868912152935822,frozenset({'22698'})
0.017346887169372376,frozenset({'21535'})
0.07004501087341324,frozenset({'22720'})
0.042178728569261116,frozenset({'22722'})
0.015020482476103778,frozenset({'22721'})
0.01603196277752491,frozenset({'22970'})
0.04723613007636676,frozenset({'22138'})
0.018813533606433015,frozenset({'22989'})
0.05426591817124361,frozenset({'22993'})
0.027006524047944167,frozenset({'22998'})
0.01759975724472766,frozenset({'22992'})
0.020634198148991048,frozenset({'22996'})
0.02189854852576746,frozenset({'23182'})
0.01926869974207252,frozenset({'22979'})
0.017397461184443432,frozenset({'23077'})
0.01962271784756992,frozenset({'21770'})
0.01861123754614879,frozenset({'23256'})
0.015121630506245891,frozenset({'23254'})
0.05239467961361453,frozenset({'23206'})
0.04946138673949325,frozenset({'23199'})
0.04582005765437718,frozenset({'23201'})
0.037424771152581804,frozenset({'23207'})
0.029484650786425936,frozenset({'23204'})
0.02361806503818338,frozenset({'23205'})
0.03378344206746574,frozenset({'23208'})
0.036817882971729124,frozenset({'23284'})
0.05795782127143074,frozenset({'23298'})
0.044454559247458655,frozenset({'23202'})
0.030091538967278612,frozenset({'23200'})
0.06225661255247054,frozenset({'23203'})
0.055530268548020026,frozenset({'23209'})
0.01744803519951449,frozenset({'23192'})
0.022505436706620138,frozenset({'23170'})
0.0210387902695595,frozenset({'23173'})
0.01926869974207252,frozenset({'23171'})
0.016638850958377586,frozenset({'23175'})
0.01628483285288019,frozenset({'23174'})
0.01542507459667223,frozenset({'23172'})
0.050270570980630154,frozenset({'23084'})
0.018813533606433015,frozenset({'23108'})
0.015020482476103778,frozenset({'23082'})
0.01845951550093562,frozenset({'23103'})
0.01704344307894604,frozenset({'23168'})
0.01588024073231174,frozenset({'23169'})
0.046174075759874575,frozenset({'23301'})
0.038335103423860824,frozenset({'23300'})
0.01643655489809336,frozenset({'23275'})
0.022505436706620138,frozenset({'23263'})
0.02058362413391999,frozenset({'23309'})
0.03181105547969453,frozenset({'23307'})
0.01931927375714358,frozenset({'23308'})
0.02710767207808628,frozenset({'23240'})
0.02376978708339655,frozenset({'23243'})
0.044151115157032315,frozenset({'23245'})
0.016537702928235472,frozenset({'23236'})
0.018358367470793505,frozenset({'23241'})
0.015627370656956456,frozenset({'23247'})
0.03181105547969453,frozenset({'23321'})
0.01613311080766702,frozenset({'23266'})
0.015121630506245891,frozenset({'23264'})
0.02842259646993375,frozenset({'23322'})
0.02407323117382289,frozenset({'23343'})
0.016841147018661812,frozenset({'23188'})
0.03621099479087645,frozenset({'23344'})
0.024022657158751834,frozenset({'23198'})
0.015071056491174835,frozenset({'23196'})
0.019015829666717242,frozenset({'23318'})
0.016841147018661812,frozenset({'23320'})
0.020381328073635765,frozenset({'23319'})
0.02028018004349365,frozenset({'23313'})
0.027916856319223183,frozenset({'23293'})
0.02245486269154908,frozenset({'23295'})
0.019116977696859355,frozenset({'23296'})
0.017903201335154,frozenset({'23294'})
0.017397461184443432,frozenset({'23311'})
0.016537702928235472,frozenset({'23353'})
0.01628483285288019,frozenset({'23354'})
0.01704344307894604,frozenset({'23349'})
0.01542507459667223,frozenset({'23350'})
0.017903201335154,frozenset({'23351'})
0.020482476103777878,frozenset({'23328'})
0.02407323117382289,frozenset({'23356'})
0.03954887978556618,frozenset({'23355'})
0.02007788398320943,frozenset({'23439'})
0.016942295048803926,frozenset({'23503'})
0.020988216254488445,frozenset({'23493'})
0.01643655489809336,frozenset({'23583'})
0.017094017094017096,frozenset({'23581'})
0.016385980883022302,"frozenset({'85123A', '84879'})"
0.015020482476103778,"frozenset({'21754', '21755'})"
0.015829666717240683,"frozenset({'22745', '22748'})"
0.023870935113538664,"frozenset({'22960', '22961'})"
0.019218125727001465,"frozenset({'22960', '22720'})"
0.03236736964547615,"frozenset({'22726', '22727'})"
0.015071056491174835,"frozenset({'85099B', '21731'})"
0.02376978708339655,"frozenset({'22727', '22728'})"
0.021139938299701615,"frozenset({'22726', '22728'})"
0.015829666717240683,"frozenset({'22726', '22727', '22728'})"
0.01729631315430132,"frozenset({'21791', '21790'})"
0.018712385576290902,"frozenset({'85123A', '82482'})"
0.025539877610883527,"frozenset({'82482', '82494L'})"
0.015930814747382796,"frozenset({'85123A', '82494L'})"
0.024730693369746624,"frozenset({'85123A', '21733'})"
0.01689172103373287,"frozenset({'22112', '22114'})"
0.016689424973448642,"frozenset({'85123A', '20725'})"
0.02928235472614171,"frozenset({'85099B', '20725'})"
0.01613311080766702,"frozenset({'47566', '20725'})"
0.017498609214585546,"frozenset({'20725', '21212'})"
0.015222778536388005,"frozenset({'22197', '21212'})"
0.016689424973448642,"frozenset({'85099B', '21212'})"
0.01805492338036717,"frozenset({'22423', '21212'})"
0.015323926566530116,"frozenset({'47566', '21212'})"
0.016335406867951246,"frozenset({'22386', '20725'})"
0.0417235624336216,"frozenset({'22386', '85099B'})"
0.016234258837809133,"frozenset({'23203', '22386'})"
0.026045617761594093,"frozenset({'21931', '22386'})"
0.01729631315430132,"frozenset({'21931', '20725'})"
0.0366155869114449,"frozenset({'21931', '85099B'})"
0.018408941485864562,"frozenset({'21931', '22383'})"
0.015829666717240683,"frozenset({'21931', '23203'})"
0.02088706822434633,"frozenset({'21931', '22386', '85099B'})"
0.021342234359985838,"frozenset({'21931', '85099C'})"
0.020937642239417388,"frozenset({'22386', '85099C'})"
0.029585798816568046,"frozenset({'85099B', '85099C'})"
0.02129166034491478,"frozenset({'22411', '85099C'})"
0.016082536792595963,"frozenset({'21931', '85099B', '85099C'})"
0.01643655489809336,"frozenset({'22386', '85099B', '85099C'})"
0.01572851868709857,"frozenset({'85099B', '22411', '85099C'})"
0.02174682648055429,"frozenset({'21212', '21977'})"
0.019167551711930412,"frozenset({'22386', '21929'})"
0.018510089516006675,"frozenset({'21931', '21929'})"
0.026197339806807263,"frozenset({'85099B', '21929'})"
0.021089364284630558,"frozenset({'21929', '22411'})"
0.02291002882718859,"frozenset({'84991', '21212'})"
0.017903201335154,"frozenset({'84991', '21977'})"
0.015222778536388005,"frozenset({'20723', '20725'})"
0.024578971324533454,"frozenset({'20723', '20724'})"
0.020988216254488445,"frozenset({'20723', '22355'})"
0.019167551711930412,"frozenset({'20723', '22356'})"
0.020533050118848935,"frozenset({'20723', '20719'})"
0.01689172103373287,"frozenset({'20723', '22355', '20724'})"
0.016487128913164416,"frozenset({'20723', '22356', '20724'})"
0.016537702928235472,"frozenset({'20723', '20719', '20724'})"
0.015323926566530116,"frozenset({'20723', '20719', '22355'})"
0.01613311080766702,"frozenset({'21975', '21212'})"
0.018712385576290902,"frozenset({'21080', '21094'})"
0.015627370656956456,"frozenset({'22961', '85099B'})"
0.017549183229656602,"frozenset({'22961', '22720'})"
0.03439033024831841,"frozenset({'85099B', '22411'})"
0.0265007838972336,"frozenset({'21931', '22411'})"
0.023668639053254437,"frozenset({'22386', '22411'})"
0.01588024073231174,"frozenset({'23203', '22411'})"
0.01972386587771203,"frozenset({'21931', '85099B', '22411'})"
0.019116977696859355,"frozenset({'22386', '85099B', '22411'})"
0.015627370656956456,"frozenset({'21931', '22386', '22411'})"
0.015020482476103778,"frozenset({'21181', '21175'})"
0.01658827694330653,"frozenset({'21166', '21175'})"
0.015222778536388005,"frozenset({'21166', '21181'})"
0.020988216254488445,"frozenset({'22379', '85099B'})"
0.015121630506245891,"frozenset({'22379', '22386'})"
0.01992616193799626,"frozenset({'85123A', '22457'})"
0.01613311080766702,"frozenset({'22457', '85099B'})"
0.015020482476103778,"frozenset({'22457', '22469'})"
0.019015829666717242,"frozenset({'85123A', '22469'})"
0.02493298943003085,"frozenset({'22469', '22470'})"
0.01729631315430132,"frozenset({'85123A', '22470'})"
0.01962271784756992,"frozenset({'22662', '22382'})"
0.018105497395438225,"frozenset({'22662', '20725'})"
0.017094017094017096,"frozenset({'22662', '22383'})"
0.015273352551459061,"frozenset({'22662', '20727'})"
0.020128457998280485,"frozenset({'85123A', '85099B'})"
0.020229606028422595,"frozenset({'22197', '85099B'})"
0.015526222626814343,"frozenset({'22197', '85123A'})"
0.015172204521316948,"frozenset({'22197', '20725'})"
0.015273352551459061,"frozenset({'21080', '21212'})"
0.027916856319223183,"frozenset({'22086', '22910'})"
0.017700905274869772,"frozenset({'21094', '21086'})"
0.016942295048803926,"frozenset({'22865', '22866'})"
0.018864107621504072,"frozenset({'22727', '22730'})"
0.01689172103373287,"frozenset({'22726', '22730'})"
0.01572851868709857,"frozenset({'22865', '22867'})"
0.015273352551459061,"frozenset({'22727', '22729'})"
0.01572851868709857,"frozenset({'22111', '22112'})"
0.019825013907854145,"frozenset({'22112', '22835'})"
0.028321448439791636,"frozenset({'22382', '20725'})"
0.02695595003287311,"frozenset({'22383', '22382'})"
0.025893895716380923,"frozenset({'20727', '22382'})"
0.016689424973448642,"frozenset({'22383', '22382', '20725'})"
0.016082536792595963,"frozenset({'20727', '22382', '20725'})"
0.015829666717240683,"frozenset({'22383', '20727', '22382'})"
0.030647853133060232,"frozenset({'22384', '20725'})"
0.021645678450412178,"frozenset({'22384', '22382'})"
0.023668639053254437,"frozenset({'22383', '22384'})"
0.018358367470793505,"frozenset({'22384', '85099B'})"
0.02751226419865473,"frozenset({'22384', '20727'})"
0.02538815556567036,"frozenset({'20728', '22384'})"
0.015222778536388005,"frozenset({'22386', '22384'})"
0.017346887169372376,"frozenset({'23209', '22384'})"
0.0167399989885197,"frozenset({'22383', '22384', '20725'})"
0.018257219440651392,"frozenset({'22384', '20725', '20727'})"
0.01628483285288019,"frozenset({'20728', '22384', '20725'})"
0.015677944672027513,"frozenset({'20728', '22384', '20727'})"
0.026601931927375713,"frozenset({'20726', '20725'})"
0.02422495321903606,"frozenset({'20726', '22382'})"
0.02002730996813837,"frozenset({'20726', '22384'})"
0.022707732766904364,"frozenset({'20726', '22383'})"
0.02245486269154908,"frozenset({'20726', '20727'})"
0.022657158751833308,"frozenset({'20728', '20726'})"
0.018661811561219845,"frozenset({'23206', '20726'})"
0.015020482476103778,"frozenset({'23209', '20726'})"
0.01542507459667223,"frozenset({'20726', '22382', '20725'})"
0.01572851868709857,"frozenset({'20726', '22383', '20725'})"
0.016992869063874982,"frozenset({'85123A', '22804'})"
0.033125979871542005,"frozenset({'22383', '20725'})"
0.020482476103777878,"frozenset({'22383', '85099B'})"
0.02953522480149699,"frozenset({'22383', '20727'})"
0.03241794366054721,"frozenset({'20727', '20725'})"
0.019015829666717242,"frozenset({'20727', '85099B'})"
0.018105497395438225,"frozenset({'22383', '20727', '20725'})"
0.02725939412329945,"frozenset({'20728', '22383'})"
0.02639963586709149,"frozenset({'20728', '20727'})"
0.028068578364436353,"frozenset({'20728', '20725'})"
0.024427249279320284,"frozenset({'20728', '22382'})"
0.01643655489809336,"frozenset({'20728', '85099B'})"
0.01714459110908815,"frozenset({'20728', '22383', '20725'})"
0.015930814747382796,"frozenset({'20728', '22383', '20727'})"
0.016335406867951246,"frozenset({'20728', '20727', '20725'})"
0.015172204521316948,"frozenset({'20728', '22383', '22382'})"
0.01572851868709857,"frozenset({'84380', '84378'})"
0.018864107621504072,"frozenset({'21213', '21212'})"
0.015222778536388005,"frozenset({'21212', '84992'})"
0.015121630506245891,"frozenset({'22417', '21212'})"
0.015981388762453853,"frozenset({'21915', '21914'})"
0.02710767207808628,"frozenset({'85099F', '85099B'})"
0.015374500581601173,"frozenset({'21931', '85099F'})"
0.01759975724472766,"frozenset({'22386', '85099F'})"
0.01977443989278309,"frozenset({'20713', '85099B'})"
0.01613311080766702,"frozenset({'21931', '20713'})"
0.027208820108228393,"frozenset({'22629', '22630'})"
0.0155767966418854,"frozenset({'22326', '22328'})"
0.017195165124159206,"frozenset({'22551', '22554'})"
0.017700905274869772,"frozenset({'85123A', '22423'})"
0.020937642239417388,"frozenset({'21930', '85099B'})"
0.018560663531077732,"frozenset({'21931', '21930'})"
0.0167399989885197,"frozenset({'22386', '21930'})"
0.015222778536388005,"frozenset({'21930', '22411'})"
0.026551357912304657,"frozenset({'22423', '22699'})"
0.03879026955950033,"frozenset({'22697', '22699'})"
0.025742173671167753,"frozenset({'22697', '22423'})"
0.020634198148991048,"frozenset({'22697', '22423', '22699'})"
0.027057098063015223,"frozenset({'20712', '85099B'})"
0.022707732766904364,"frozenset({'20712', '21931'})"
