support,itemsets
0.04293733879532696,frozenset({'21731'})
0.03747534516765286,frozenset({'21733'})
0.0392960097102109,frozenset({'21754'})
0.03181105547969453,frozenset({'21755'})
0.04683153795579831,frozenset({'21790'})
0.03069842714813129,frozenset({'21791'})
0.02725939412329945,frozenset({'21843'})
0.02968694684671016,frozenset({'21889'})
0.021493956405199008,frozenset({'21891'})
0.020836494209275275,frozenset({'21892'})
0.023668639053254437,frozenset({'21908'})
0.02002730996813837,frozenset({'21912'})
0.030496131087847066,frozenset({'21914'})
0.03342942396196834,frozenset({'21915'})
0.04076265614727153,frozenset({'21928'})
0.04374652303646386,frozenset({'21929'})
0.035654680625094824,frozenset({'21930'})
0.059879633844130885,frozenset({'21931'})
0.022556010721691194,frozenset({'21932'})
0.02073534617913316,frozenset({'21933'})
0.020785920194204218,frozenset({'21934'})
0.02680422798765994,frozenset({'21935'})
0.026854802002730997,frozenset({'21936'})
0.030394983057704952,frozenset({'21975'})
0.04394881909674809,frozenset({'21977'})
0.02159510443534112,frozenset({'21985'})
0.02205027057098063,frozenset({'21992'})
0.021493956405199008,frozenset({'21993'})
0.02665250594244677,frozenset({'22029'})
0.04829818439285895,frozenset({'22077'})
0.020684772164062105,frozenset({'22082'})
0.03085014919334446,frozenset({'22083'})
0.02205027057098063,frozenset({'22084'})
0.05866585748242553,frozenset({'22086'})
0.04035806402670308,frozenset({'22090'})
0.03899256561978456,frozenset({'22111'})
0.04339250493096647,frozenset({'22112'})
0.028372022454862693,frozenset({'22113'})
0.032519091690689325,frozenset({'22114'})
0.04723613007636676,frozenset({'22138'})
0.04865220249835635,frozenset({'22139'})
0.023112324887472818,frozenset({'22141'})
0.02751226419865473,frozenset({'22144'})
0.024326101249178174,frozenset({'22147'})
0.0276639862438679,frozenset({'22149'})
0.023668639053254437,frozenset({'22150'})
0.02493298943003085,frozenset({'22173'})
0.05244525362868558,frozenset({'22178'})
0.0265007838972336,frozenset({'22189'})
0.020988216254488445,frozenset({'22191'})
0.023264046932685988,frozenset({'22193'})
0.023870935113538664,frozenset({'22196'})
0.07039902897891064,frozenset({'22197'})
0.02017903201335154,frozenset({'22212'})
0.02751226419865473,frozenset({'22219'})
0.03702017903201335,frozenset({'22326'})
0.029383502756283823,frozenset({'22328'})
0.024376675264249227,frozenset({'22352'})
0.04460628129267182,frozenset({'22355'})
0.03752591918272392,frozenset({'22356'})
0.02781570828908107,frozenset({'22367'})
0.03782936327315026,frozenset({'22379'})
0.023719213068325494,frozenset({'22381'})
0.05851413543721236,frozenset({'22382'})
0.06493703535123653,frozenset({'22383'})
0.05512567642745157,frozenset({'22384'})
0.03469377433874475,frozenset({'22385'})
0.061599150356546804,frozenset({'22386'})
0.05942446770849138,frozenset({'22411'})
0.020836494209275275,frozenset({'22413'})
0.026298487836949377,frozenset({'22417'})
0.10054114196126031,frozenset({'22423'})
0.022960602842259648,frozenset({'22424'})
0.025590451625954583,frozenset({'22427'})
0.02407323117382289,frozenset({'22456'})
0.06316694482374956,frozenset({'22457'})
0.03444090426338947,frozenset({'22467'})
0.060739392100338845,frozenset({'22469'})
0.046780963940727255,frozenset({'22470'})
0.021696252465483234,frozenset({'22487'})
0.020988216254488445,frozenset({'22488'})
0.022404288676478024,frozenset({'22489'})
0.02058362413391999,frozenset({'22499'})
0.022505436706620138,frozenset({'22501'})
0.023415768977899154,frozenset({'22502'})
0.02321347291761493,frozenset({'22507'})
0.03403631214282102,frozenset({'22551'})
0.028321448439791636,frozenset({'22553'})
0.03560410661002377,frozenset({'22554'})
0.026045617761594093,frozenset({'22555'})
0.028877762605573256,frozenset({'22556'})
0.028624892530217973,frozenset({'22557'})
0.03904313963485561,frozenset({'22558'})
0.02189854852576746,frozenset({'22561'})
0.02376978708339655,frozenset({'22568'})
0.027208820108228393,frozenset({'22577'})
0.025893895716380923,frozenset({'22578'})
0.02361806503818338,frozenset({'22595'})
0.025893895716380923,frozenset({'22616'})
0.02346634299297021,frozenset({'22617'})
0.022404288676478024,frozenset({'22619'})
0.024427249279320284,frozenset({'22620'})
0.030799575178273402,frozenset({'22621'})
0.035958124715521164,frozenset({'22624'})
0.027613412228796843,frozenset({'22625'})
0.04551661356395084,frozenset({'22629'})
0.042987912810398016,frozenset({'22630'})
0.02002730996813837,frozenset({'22631'})
0.02422495321903606,frozenset({'22633'})
0.02361806503818338,frozenset({'22652'})
0.03575582865523694,frozenset({'22659'})
0.020988216254488445,frozenset({'22661'})
0.034491478278460524,frozenset({'22662'})
0.02275830678197542,frozenset({'22663'})
0.05618773074394376,frozenset({'22666'})
0.02346634299297021,frozenset({'22667'})
0.022404288676478024,frozenset({'22692'})
0.020482476103777878,frozenset({'22694'})
0.05123147726698023,frozenset({'22697'})
0.03868912152935822,frozenset({'22698'})
0.053861326050675166,frozenset({'22699'})
0.07004501087341324,frozenset({'22720'})
0.042178728569261116,frozenset({'22722'})
0.021645678450412178,frozenset({'22725'})
0.04956253476963536,frozenset({'22726'})
0.05315328983968037,frozenset({'22727'})
0.03959945380063723,frozenset({'22728'})
0.022505436706620138,frozenset({'22729'})
0.0288271885905022,frozenset({'22730'})
0.021342234359985838,frozenset({'22734'})
0.021392808375056895,frozenset({'22745'})
0.02205027057098063,frozenset({'22748'})
0.022707732766904364,frozenset({'22749'})
0.02088706822434633,frozenset({'22750'})
0.021342234359985838,frozenset({'22759'})
0.02548930359581247,frozenset({'22766'})
0.02230314064633591,frozenset({'22771'})
0.02710767207808628,frozenset({'22776'})
0.023972083143680777,frozenset({'22804'})
0.03322712790168411,frozenset({'22835'})
0.0210387902695595,frozenset({'22844'})
0.033075405856470945,frozenset({'22865'})
0.027714560258938956,frozenset({'22866'})
0.028018004349365296,frozenset({'22867'})
0.02695595003287311,frozenset({'22900'})
0.03388459009760785,frozenset({'22907'})
0.03085014919334446,frozenset({'22909'})
0.04147069235826632,frozenset({'22910'})
0.022100844586051688,frozenset({'22951'})
0.031305315328983965,frozenset({'22952'})
0.057249785060435945,frozenset({'22960'})
0.058767005512567645,frozenset({'22961'})
0.03388459009760785,frozenset({'22966'})
0.03267081373590249,frozenset({'22969'})
0.022404288676478024,frozenset({'22983'})
0.021139938299701615,frozenset({'22988'})
0.05426591817124361,frozenset({'22993'})
0.020634198148991048,frozenset({'22996'})
0.027006524047944167,frozenset({'22998'})
0.050270570980630154,frozenset({'23084'})
0.022505436706620138,frozenset({'23170'})
0.0210387902695595,frozenset({'23173'})
0.02189854852576746,frozenset({'23182'})
0.024022657158751834,frozenset({'23198'})
0.04946138673949325,frozenset({'23199'})
0.030091538967278612,frozenset({'23200'})
0.04582005765437718,frozenset({'23201'})
0.044454559247458655,frozenset({'23202'})
0.06225661255247054,frozenset({'23203'})
0.029484650786425936,frozenset({'23204'})
0.02361806503818338,frozenset({'23205'})
0.05239467961361453,frozenset({'23206'})
0.037424771152581804,frozenset({'23207'})
0.03378344206746574,frozenset({'23208'})
0.055530268548020026,frozenset({'23209'})
0.02710767207808628,frozenset({'23240'})
0.02376978708339655,frozenset({'23243'})
0.044151115157032315,frozenset({'23245'})
0.022505436706620138,frozenset({'23263'})
0.036817882971729124,frozenset({'23284'})
0.027916856319223183,frozenset({'23293'})
0.02245486269154908,frozenset({'23295'})
0.05795782127143074,frozenset({'23298'})
0.038335103423860824,frozenset({'23300'})
0.046174075759874575,frozenset({'23301'})
0.03181105547969453,frozenset({'23307'})
0.02058362413391999,frozenset({'23309'})
0.02028018004349365,frozenset({'23313'})
0.020381328073635765,frozenset({'23319'})
0.03181105547969453,frozenset({'23321'})
0.02842259646993375,frozenset({'23322'})
0.020482476103777878,frozenset({'23328'})
0.02407323117382289,frozenset({'23343'})
0.03621099479087645,frozenset({'23344'})
0.03954887978556618,frozenset({'23355'})
0.02407323117382289,frozenset({'23356'})
0.02007788398320943,frozenset({'23439'})
0.020988216254488445,frozenset({'23493'})
0.02306175087240176,frozenset({'35970'})
0.08521721539473019,frozenset({'47566'})
0.0311535932837708,frozenset({'48138'})
0.02058362413391999,frozenset({'48184'})
0.030344409042633896,frozenset({'48187'})
0.029939816922065442,frozenset({'48194'})
0.022252566631264858,frozenset({'71459'})
0.03342942396196834,frozenset({'79321'})
0.05563141657816214,frozenset({'82482'})
0.027461690183583673,frozenset({'82483'})
0.0346432003236737,frozenset({'82484'})
0.030597279117989176,frozenset({'82486'})
0.031912203509836645,frozenset({'82580'})
0.020482476103777878,frozenset({'82581'})
0.022100844586051688,frozenset({'82582'})
0.030799575178273402,frozenset({'82583'})
0.027562838213725786,frozenset({'82600'})
0.027057098063015223,frozenset({'84077'})
0.022707732766904364,frozenset({'84347'})
0.026146765791736207,frozenset({'84375'})
0.0346432003236737,frozenset({'84378'})
0.034794922368886864,frozenset({'84380'})
0.029484650786425936,frozenset({'84692'})
0.03140646335912608,frozenset({'84755'})
0.027057098063015223,frozenset({'84836'})
0.0735851919283872,frozenset({'84879'})
0.04576948363930612,frozenset({'84946'})
0.036817882971729124,frozenset({'84978'})
0.02579274768623881,frozenset({'84988'})
0.041875284478834776,frozenset({'84991'})
0.031103019268699742,frozenset({'84992'})
0.02624791382187832,frozenset({'85066'})
0.024174379203965004,frozenset({'85150'})
0.034238608203105245,frozenset({'85152'})
0.02306175087240176,frozenset({'15056N'})
0.0222019926161938,frozenset({'47591D'})
0.04602235371466141,frozenset({'82494L'})
0.021696252465483234,frozenset({'84029E'})
0.02321347291761493,frozenset({'84029G'})
0.02639963586709149,frozenset({'84596B'})
0.021999696555909574,frozenset({'84596F'})
0.023112324887472818,frozenset({'84970L'})
0.027158246093157336,frozenset({'84970S'})
0.02392150912860972,frozenset({'84997D'})
0.020684772164062105,frozenset({'85049E'})
0.10564911748343701,frozenset({'85099B'})
0.04718555606129571,frozenset({'85099C'})
0.04106610023769787,frozenset({'85099F'})
0.11116168512618217,frozenset({'85123A'})
0.022707732766904364,"frozenset({'21931', '20712'})"
0.021696252465483234,"frozenset({'20712', '22386'})"
0.027057098063015223,"frozenset({'85099B', '20712'})"
0.020533050118848935,"frozenset({'20723', '20719'})"
0.025539877610883527,"frozenset({'20719', '20724'})"
0.02306175087240176,"frozenset({'22355', '20719'})"
0.024578971324533454,"frozenset({'20723', '20724'})"
0.020988216254488445,"frozenset({'20723', '22355'})"
0.02564102564102564,"frozenset({'22355', '20724'})"
0.02639963586709149,"frozenset({'22356', '20724'})"
0.021493956405199008,"frozenset({'85099B', '20724'})"
0.026601931927375713,"frozenset({'20726', '20725'})"
0.03241794366054721,"frozenset({'20727', '20725'})"
0.028068578364436353,"frozenset({'20728', '20725'})"
0.028321448439791636,"frozenset({'22382', '20725'})"
0.033125979871542005,"frozenset({'20725', '22383'})"
0.030647853133060232,"frozenset({'22384', '20725'})"
0.02462954533960451,"frozenset({'23206', '20725'})"
0.023365194962828097,"frozenset({'23209', '20725'})"
0.02928235472614171,"frozenset({'85099B', '20725'})"
0.02245486269154908,"frozenset({'20727', '20726'})"
0.022657158751833308,"frozenset({'20728', '20726'})"
0.02422495321903606,"frozenset({'22382', '20726'})"
0.022707732766904364,"frozenset({'20726', '22383'})"
0.02002730996813837,"frozenset({'22384', '20726'})"
0.02639963586709149,"frozenset({'20728', '20727'})"
0.025893895716380923,"frozenset({'22382', '20727'})"
0.02953522480149699,"frozenset({'20727', '22383'})"
0.02751226419865473,"frozenset({'22384', '20727'})"
0.020988216254488445,"frozenset({'23206', '20727'})"
0.024427249279320284,"frozenset({'22382', '20728'})"
0.02725939412329945,"frozenset({'20728', '22383'})"
0.02538815556567036,"frozenset({'22384', '20728'})"
0.02174682648055429,"frozenset({'21977', '21212'})"
0.02291002882718859,"frozenset({'21212', '84991'})"
0.024730693369746624,"frozenset({'21733', '85123A'})"
0.02017903201335154,"frozenset({'21928', '21929'})"
0.020330754058564708,"frozenset({'21928', '22411'})"
0.027360542153441563,"frozenset({'21928', '85099B'})"
0.021089364284630558,"frozenset({'22411', '21929'})"
0.026197339806807263,"frozenset({'85099B', '21929'})"
0.020937642239417388,"frozenset({'21930', '85099B'})"
0.026045617761594093,"frozenset({'21931', '22386'})"
0.0265007838972336,"frozenset({'21931', '22411'})"
0.0366155869114449,"frozenset({'85099B', '21931'})"
0.021342234359985838,"frozenset({'85099C', '21931'})"
0.027916856319223183,"frozenset({'22910', '22086'})"
0.020229606028422595,"frozenset({'85099B', '22197'})"
0.02073534617913316,"frozenset({'22356', '22355'})"
0.020988216254488445,"frozenset({'85099B', '22379'})"
0.02695595003287311,"frozenset({'22382', '22383'})"
0.021645678450412178,"frozenset({'22382', '22384'})"
0.023668639053254437,"frozenset({'22384', '22383'})"
0.022707732766904364,"frozenset({'23206', '22383'})"
0.020482476103777878,"frozenset({'85099B', '22383'})"
0.021696252465483234,"frozenset({'85099B', '22385'})"
0.023668639053254437,"frozenset({'22411', '22386'})"
0.0417235624336216,"frozenset({'85099B', '22386'})"
0.020937642239417388,"frozenset({'85099C', '22386'})"
0.03439033024831841,"frozenset({'85099B', '22411'})"
0.02129166034491478,"frozenset({'85099C', '22411'})"
0.025742173671167753,"frozenset({'22697', '22423'})"
0.026551357912304657,"frozenset({'22699', '22423'})"
0.02493298943003085,"frozenset({'22469', '22470'})"
0.027208820108228393,"frozenset({'22630', '22629'})"
0.031962777524907705,"frozenset({'22697', '22698'})"
0.03879026955950033,"frozenset({'22697', '22699'})"
0.030243261012491782,"frozenset({'22699', '22698'})"
0.02073534617913316,"frozenset({'22722', '22720'})"
0.03236736964547615,"frozenset({'22726', '22727'})"
0.021139938299701615,"frozenset({'22726', '22728'})"
0.02376978708339655,"frozenset({'22728', '22727'})"
0.023870935113538664,"frozenset({'22960', '22961'})"
0.020533050118848935,"frozenset({'23200', '23199'})"
0.02159510443534112,"frozenset({'23203', '23199'})"
0.027613412228796843,"frozenset({'85099B', '23199'})"
0.020937642239417388,"frozenset({'85099B', '23201'})"
0.02609619177666515,"frozenset({'23202', '23203'})"
0.021493956405199008,"frozenset({'23202', '85099B'})"
0.02548930359581247,"frozenset({'23209', '23203'})"
0.029181206695999596,"frozenset({'85099B', '23203'})"
0.02230314064633591,"frozenset({'23206', '23209'})"
0.024427249279320284,"frozenset({'47566', '23298'})"
0.027613412228796843,"frozenset({'23301', '23300'})"
0.025539877610883527,"frozenset({'82494L', '82482'})"
0.029585798816568046,"frozenset({'85099C', '85099B'})"
0.02710767207808628,"frozenset({'85099B', '85099F'})"
0.020128457998280485,"frozenset({'85099B', '85123A'})"
0.02088706822434633,"frozenset({'85099B', '21931', '22386'})"
0.020634198148991048,"frozenset({'22697', '22699', '22423'})"
0.027360542153441563,"frozenset({'22697', '22699', '22698'})"
